title,log_budget,popularity,runtime,release_month,release_year,genre_count,log_revenue
Marie Antoinette,17.50439003707821,22.364549,123.0,5.0,2006.0,2,17.917729717336087
Get Carter,17.968124044033623,4.494788,102.0,10.0,2000.0,4,16.781453193636224
The Impossible,17.553180200057167,47.559928,113.0,9.0,2012.0,2,19.00998916151247
Ishtar,17.822843761378564,2.410546,107.0,5.0,1987.0,3,16.481013805437104
Fantastic Mr. Fox,17.50439003707821,41.258956,87.0,10.0,2009.0,4,17.65433953654035
Life or Something Like It,17.50439003707821,8.980846,103.0,4.0,2002.0,3,16.64120582965057
Memoirs of an Invisible Man,17.50439003707821,7.222985,99.0,2.0,1992.0,3,16.479820204133592
Amélie,16.118095750958314,73.720244,122.0,4.0,2001.0,2,18.974117222074366
Alfie,17.909855136853043,15.219263,103.0,10.0,2004.0,1,16.410462233937263
Big Miracle,17.50439003707821,8.303696,107.0,2.0,2012.0,3,17.02309147484047
The Deep End of the Ocean,17.453096744006448,4.746085,106.0,3.0,1999.0,2,17.152030777767568
FearDotCom,17.50439003707821,6.756886,101.0,8.0,2002.0,2,16.754779141008054
Cirque du Freak: The Vampire's Assistant,17.50439003707821,16.424807,109.0,10.0,2009.0,4,17.153756496192294
Duplex,17.50439003707821,15.590001,89.0,9.0,2003.0,3,16.77676193964366
Universal Soldier: The Return,17.622173069956816,14.566664,82.0,8.0,1999.0,2,16.18274922797671
Pandorum,17.312018149733785,28.353517,108.0,9.0,2009.0,5,16.842999604800244
Extreme Ops,17.50439003707821,2.911819,93.0,11.0,2002.0,4,16.209715028122222
Sunshine,17.72753358339242,51.502884,107.0,4.0,2007.0,2,17.281802681044816
A Thousand Words,17.50439003707821,13.119133,91.0,3.0,2012.0,2,16.908563625047098
The Gunman,17.50439003707821,26.935458,115.0,2.0,2015.0,3,16.428831896930966
Stormbreaker,17.50439003707821,16.282962,93.0,7.0,2006.0,3,16.990972323479554
Disturbia,16.811242881518265,31.690456,105.0,4.0,2007.0,3,18.584160359343638
Hackers,16.811242881518265,17.842246,107.0,9.0,1995.0,4,15.838874880514219
Snowpiercer,17.484187330270895,64.238688,126.0,8.0,2013.0,3,18.27864371502934
The Crow,16.52356082573315,44.690107,102.0,5.0,1994.0,3,18.358805350872576
Baahubali: The Beginning,17.50439003707821,16.254032,159.0,7.0,2015.0,4,18.420680753952364
The Time Traveler's Wife,17.479072229734946,37.492928,107.0,8.0,2009.0,3,18.432903668724478
Frankenweenie,17.479072229734946,27.908783,87.0,10.0,2012.0,3,17.37904754137928
Serenity,17.479072229734946,45.388937,119.0,8.0,2005.0,4,17.475719538905537
Against the Ropes,17.479072229734946,2.817364,106.0,2.0,2004.0,2,15.704741657257914
Superman III,17.479072229734946,22.164202,125.0,6.0,1983.0,5,18.14427650367213
Grudge Match,17.50439003707821,21.362949,113.0,12.0,2013.0,1,17.620110054560083
Red Cliff,18.201790646364717,14.8375,150.0,7.0,2008.0,3,18.66609141262259
Sweet Home Alabama,17.216707972959764,18.256028,108.0,9.0,2002.0,2,19.01191936067399
The Ugly Truth,17.453096744006448,22.332927,96.0,7.0,2009.0,2,19.139977562929715
Spy Kids 2: The Island of Lost Dreams,17.453096744006448,24.085144,100.0,8.0,2002.0,3,18.600694297688488
Star Trek: Generations,17.453096744006448,14.779041,118.0,11.0,1994.0,4,18.603002309079653
The Grandmaster,15.166178000508337,19.947265,130.0,1.0,2013.0,3,17.97559193870378
Water for Elephants,17.453096744006448,16.801218,120.0,3.0,2011.0,2,18.55307851552127
The Hurricane,17.72753358339242,20.825781,146.0,9.0,1999.0,1,18.11898415194294
Enough,17.453096744006448,11.500783,114.0,5.0,2002.0,2,17.762923641329657
Paul Blart: Mall Cop 2,17.453096744006448,41.258487,94.0,4.0,2015.0,3,18.493905582687113
Angel Eyes,17.78580249038432,6.454634,102.0,5.0,2001.0,3,17.206657637442962
The Ninth Gate,17.453096744006448,30.359164,133.0,8.0,1999.0,3,17.882858964393073
Extreme Measures,17.453096744006448,3.426555,118.0,9.0,1996.0,2,16.670837985024534
Rock Star,17.858561843342684,11.60815,105.0,9.0,2001.0,3,16.64824749443877
Precious,16.118095750958314,18.664624,110.0,11.0,2009.0,1,17.67701807170107
White Squall,17.453096744006448,10.047579,129.0,2.0,1996.0,2,16.14765455028724
The Thing,16.52356082573315,52.731379,109.0,6.0,1982.0,3,16.792557390936548
Riddick,17.453096744006448,46.630062,119.0,9.0,2013.0,3,18.403913923129114
Switchback,17.426428497635523,4.131546,118.0,10.0,1997.0,4,15.684569899807476
City of Ember,17.822843761378564,23.465539,90.0,10.0,2008.0,3,16.698580668036232
The Master,17.281246492014,25.682509,137.0,9.0,2012.0,1,17.156889319986288
Virgin Territory,17.453096744006448,6.760922,93.0,12.0,2007.0,4,15.503898273376775
The Express,17.50439003707821,3.87823,130.0,10.0,2008.0,1,16.097229151951264
The 5th Wave,17.453096744006448,57.889964,112.0,1.0,2016.0,2,18.51513940677353
Creed,17.426428497635523,57.773583,133.0,11.0,2015.0,1,18.97207760312117
The Town,17.426428497635523,24.218358,125.0,9.0,2010.0,3,18.85263286675618
What to Expect When You're Expecting,17.50439003707821,27.009723,110.0,5.0,2012.0,3,18.193780156307493
Burn After Reading,17.426428497635523,31.941347,96.0,9.0,2008.0,2,18.913668637147634
Nim's Island,17.426428497635523,14.353279,96.0,4.0,2008.0,4,18.421443882687914
Rush,17.453096744006448,33.003828,123.0,9.0,2013.0,2,18.318067839041525
Magnolia,17.426428497635523,30.993736,188.0,12.0,1999.0,1,17.696080129869998
Cop Out,17.216707972959764,25.825771,107.0,2.0,2010.0,3,17.833402439813014
How to Be Single,17.453096744006448,46.078371,110.0,1.0,2016.0,2,18.53707182462208
Dolphin Tale,17.426428497635523,6.63839,113.0,9.0,2011.0,2,18.373635235984846
Twilight,17.426428497635523,127.084938,122.0,11.0,2008.0,4,19.78834418735622
John Q,17.399029524198163,27.465433,116.0,2.0,2002.0,3,18.44288021221522
Blue Streak,17.989897843244528,16.865782,93.0,9.0,1999.0,3,18.584146483583933
We're the Millers,17.426428497635523,100.348805,110.0,8.0,2013.0,2,19.41391073894773
The Inhabited Island,17.41282284594998,2.785832,115.0,12.0,2008.0,4,16.8990176919802
Breakdown,17.399029524198163,9.176339,95.0,5.0,1997.0,3,17.730711408689118
Never Say Never Again,17.399029524198163,23.380757,134.0,10.0,1983.0,3,18.8906843794481
Hot Tub Time Machine,17.399029524198163,33.926473,101.0,3.0,2010.0,3,17.983295511224068
Dolphin Tale 2,17.399029524198163,6.967857,107.0,9.0,2014.0,2,17.774885245823864
Reindeer Games,17.553180200057167,11.470135,124.0,2.0,2000.0,1,17.286512912380974
A Man Apart,17.399029524198163,19.854932,109.0,4.0,2003.0,2,17.607644168417995
Aloha,17.426428497635523,29.652536,105.0,5.0,2015.0,3,17.083177347001588
The Rite,17.426428497635523,11.492474,114.0,1.0,2011.0,3,18.380354813871797
Gattaca,17.399029524198163,70.398356,106.0,9.0,1997.0,4,16.343858010199725
Isn't She Great,17.399029524198163,1.068453,95.0,1.0,2000.0,2,14.915221243173978
Space Chimps,17.426428497635523,6.293217,81.0,7.0,2008.0,2,17.971269171497806
The Hangover,17.370858648025116,82.21166,100.0,6.0,2009.0,1,19.94515018034389
Ip Man 3,17.399029524198163,19.167377,105.0,12.0,2015.0,3,18.870767046074146
Austin Powers: The Spy Who Shagged Me,17.312018149733785,18.316151,95.0,6.0,1999.0,4,19.555110805282574
Batman,17.370858648025116,44.104469,126.0,6.0,1989.0,2,19.8349523782295
Batman,17.370858648025116,44.104469,126.0,6.0,1989.0,2,19.8349523782295
Lethal Weapon 3,17.370858648025116,36.172182,118.0,5.0,1992.0,5,19.589227991759024
The Blind Side,17.182806422433504,25.767395,129.0,11.0,2009.0,1,19.549525750124932
Spy Kids,17.370858648025116,21.543389,88.0,3.0,2001.0,4,18.812278009836827
Horrible Bosses,17.370858648025116,50.309843,98.0,7.0,2011.0,2,18.57768450130904
True Grit,17.453096744006448,49.292384,110.0,12.0,2010.0,3,19.346037962739334
The Devil Wears Prada,17.370858648025116,83.893257,109.0,6.0,2006.0,3,19.60409698754572
Star Trek: The Motion Picture,17.370858648025116,24.616634,132.0,12.0,1979.0,3,18.749984498289212
Identity Thief,17.370858648025116,34.005726,111.0,2.0,2013.0,2,18.974364750751363
Cape Fear,17.370858648025116,27.714043,128.0,11.0,1991.0,2,19.021164245134354
21,17.370858648025116,45.149948,123.0,3.0,2008.0,2,18.06147689073069
Trainwreck,17.370858648025116,72.774941,125.0,7.0,2015.0,1,18.762821129082944
Guess Who,17.370858648025116,3.74263,105.0,3.0,2005.0,2,18.048397318976686
The English Patient,17.11134746100564,29.381878,162.0,11.0,1996.0,3,19.262146312398762
L.A. Confidential,17.370858648025116,24.860326,138.0,9.0,1997.0,4,18.653512738364793
Sky High,17.370858648025116,11.041659,100.0,7.0,2005.0,3,18.274148820884857
Species,17.370858648025116,23.607071,108.0,7.0,1995.0,3,18.5462035633915
A Nightmare on Elm Street,14.403297778421795,38.204158,91.0,11.0,1984.0,1,17.054366014070375
The Cell,17.312018149733785,25.413955,107.0,8.0,2000.0,3,18.461398835474892
Secretariat,17.370858648025116,9.525037,123.0,8.0,2010.0,1,17.914035901859997
TMNT,17.341871111992198,18.39217,90.0,3.0,2007.0,4,18.375777474012875
Radio,17.281246492014,9.254647,109.0,10.0,2003.0,1,17.77207635834142
Friends with Benefits,17.370858648025116,40.526587,109.0,7.0,2011.0,2,18.829365769225493
Neighbors 2: Sorority Rising,17.370858648025116,50.179171,91.0,5.0,2016.0,1,18.504640588081223
Saving Mr. Banks,17.370858648025116,31.957947,125.0,11.0,2013.0,3,18.538859976667883
Malcolm X,17.341871111992198,19.822791,202.0,11.0,1992.0,2,17.690245089462
This Is 40,17.370858648025116,38.429648,134.0,12.0,2012.0,1,18.29351518349794
Old Dogs,17.370858648025116,13.707843,88.0,11.0,2009.0,2,18.339680113450555
Underworld: Rise of the Lycans,17.370858648025116,51.927471,92.0,1.0,2009.0,5,18.330247176123542
License to Wed,17.370858648025116,14.503568,91.0,7.0,2007.0,1,18.05405971558002
Must Love Dogs,17.216707972959764,11.120167,98.0,7.0,2005.0,2,17.882917436809514
Donnie Brasco,17.370858648025116,40.370442,127.0,2.0,1997.0,3,17.552108125616183
Resident Evil,17.312018149733785,40.715623,100.0,3.0,2002.0,3,18.45009257422901
Poltergeist,16.185754392890075,36.230204,114.0,6.0,1982.0,1,18.621169612885076
Max Payne,17.370858648025116,25.903237,100.0,10.0,2008.0,1,18.263054601696076
In Time,17.50439003707821,60.231382,109.0,10.0,2011.0,3,18.974166909793784
The Back-Up Plan,17.370858648025116,18.38292,106.0,4.0,2010.0,2,18.16549179224735
Something Borrowed,17.370858648025116,14.029012,112.0,5.0,2011.0,3,17.90821901583061
The Bad News Bears,17.370858648025116,6.889633,102.0,4.0,1976.0,2,17.380053162649663
Street Fighter,17.370858648025116,19.286099,102.0,12.0,1994.0,3,18.414899283471048
The Pianist,17.370858648025116,50.587541,150.0,9.0,2002.0,2,18.603606934585102
House of Wax,17.50439003707821,17.157738,113.0,4.0,2005.0,1,18.04622176883788
Closer,17.11134746100564,22.636908,104.0,12.0,2004.0,2,18.564824619446146
J. Edgar,17.370858648025116,28.069419,137.0,11.0,2011.0,3,18.253516110451628
Mirrors,17.370858648025116,19.774543,110.0,8.0,2008.0,3,18.098220045652603
Queen of the Damned,17.370858648025116,11.644243,101.0,2.0,2002.0,3,17.632763679601915
Predator 2,17.370858648025116,27.934978,108.0,11.0,1990.0,3,17.8606704607139
Untraceable,17.370858648025116,12.677505,101.0,1.0,2008.0,1,17.296240086216603
Blast from the Past,17.370858648025116,8.737058,112.0,2.0,1999.0,2,17.51094401261859
Flash Gordon,17.370858648025116,12.343507,111.0,9.0,1980.0,1,17.11533800654742
Jersey Girl,17.370858648025116,14.699342,102.0,3.0,2004.0,2,17.40175863005614
Alex Cross,17.622173069956816,14.513243,101.0,10.0,2012.0,4,17.22841359368449
Midnight in the Garden of Good and Evil,17.370858648025116,5.525544,155.0,11.0,1997.0,4,17.03858778457083
Heist,16.001561947061912,15.079993,93.0,11.0,2015.0,3,15.226497775576945
Nanny McPhee and the Big Bang,17.370858648025116,23.835055,109.0,3.0,2010.0,2,18.35075589187782
The X Files: I Want to Believe,17.216707972959764,25.454549,104.0,7.0,2008.0,4,18.040436425997413
Ella Enchanted,17.249497794707484,22.71592,96.0,4.0,2004.0,3,17.125643560307957
Concussion,17.370858648025116,35.120736,123.0,11.0,2015.0,1,17.734783042305587
Abduction,17.370858648025116,19.893646,106.0,9.0,2011.0,3,18.223292118822364
Valiant,17.370858648025116,14.051852,76.0,3.0,2005.0,3,16.784801674865335
Superhero Movie,17.370858648025116,19.088655,85.0,3.0,2008.0,3,17.06866548322767
Broken City,17.840862266556567,29.490057,109.0,1.0,2013.0,3,16.79618832901553
Cursed,17.370858648025116,11.195593,97.0,2.0,2005.0,2,16.775351473904937
Premium Rush,17.370858648025116,17.709888,91.0,8.0,2012.0,3,17.25219090687176
Hot Pursuit,17.370858648025116,18.262017,87.0,5.0,2015.0,3,17.76058532609971
The Four Feathers,17.370858648025116,10.10364,132.0,9.0,2002.0,4,17.212788468525066
Parker,17.370858648025116,28.670477,118.0,1.0,2013.0,2,17.648850507639814
Wimbledon,17.249497794707484,16.736734,98.0,9.0,2004.0,2,17.541493292745052
Furry Vengeance,17.370858648025116,13.668633,92.0,4.0,2010.0,1,17.48775689557179
Krull,17.11134746100564,9.904881,117.0,7.0,1983.0,3,16.620049698406184
Lions for Lambs,17.370858648025116,9.789027,92.0,10.0,2007.0,4,17.962065982646223
Walk Hard: The Dewey Cox Story,17.370858648025116,10.73522,96.0,12.0,2007.0,2,16.723348446610046
American Outlaws,17.370858648025116,6.727949,94.0,8.0,2001.0,2,16.431366081042533
The Young Victoria,17.370858648025116,16.343317,105.0,3.0,2009.0,3,17.126414455137024
Whiteout,17.50439003707821,14.818718,101.0,9.0,2009.0,4,16.317440567964468
The Tree of Life,17.281246492014,43.862456,139.0,5.0,2011.0,2,17.816902986338455
Sabotage,17.370858648025116,27.903999,110.0,3.0,2014.0,4,16.67819812044506
The Order,17.370858648025116,3.746806,102.0,9.0,2003.0,6,16.263131228460505
Punisher: War Zone,16.835935492889124,17.112498,102.0,12.0,2008.0,2,16.12699334877976
Zoom,17.370858648025116,10.304172,83.0,8.0,2006.0,3,16.341734199741065
The Walk,17.370858648025116,37.335721,123.0,9.0,2015.0,3,17.92936265492742
A Good Year,17.370858648025116,16.782471,118.0,9.0,2006.0,3,17.554705345918194
Radio Flyer,17.370858648025116,3.503408,114.0,2.0,1992.0,1,15.352803063460756
Femme Fatale,17.370858648025116,9.07278,114.0,11.0,2002.0,3,16.63920289722899
The Horseman on the Roof,17.370858648025116,2.877488,135.0,9.0,1995.0,4,16.52356082573315
Ride with the Devil,17.453096744006448,5.516207,138.0,11.0,1999.0,4,13.361533022114346
Bandidas,17.370858648025116,20.27704,93.0,1.0,2006.0,4,16.16653508696315
The Maze Runner,17.341871111992198,131.815575,113.0,9.0,2014.0,4,19.668631759263018
Unfinished Business,17.370858648025116,16.832312,91.0,3.0,2015.0,1,16.48490682926117
The Age of Innocence,17.341871111992198,9.133747,139.0,9.0,1993.0,2,17.289197300153884
The Fountain,17.370858648025116,24.606012,96.0,9.0,2006.0,4,16.543683008480688
Chill Factor,18.064005814299346,3.276912,101.0,9.0,1999.0,3,16.237119427688167
Stolen,17.370858648025116,16.830184,96.0,5.0,2012.0,4,14.560565893846038
Ponyo,17.545476771545133,39.58676,100.0,7.0,2008.0,2,19.04918016540849
The Longest Ride,17.341871111992198,41.946523,128.0,4.0,2015.0,2,17.95885608753208
The Astronaut's Wife,18.132998684833918,20.697556,109.0,8.0,1999.0,3,16.790968131813436
Mandela: Long Walk to Freedom,17.370858648025116,15.50957,141.0,12.0,2013.0,2,17.123495594494077
Reds,17.281246492014,4.602185,195.0,12.0,1981.0,2,17.5139110428745
A Few Good Men,17.50439003707821,40.379966,138.0,12.0,1992.0,1,19.309559904114614
Exit Wounds,17.72753358339242,12.601306,101.0,3.0,2001.0,3,18.197019558688815
Big Momma's House,17.216707972959764,24.389194,98.0,5.0,2000.0,2,18.97433272080923
The Darkest Hour,17.216707972959764,23.328823,89.0,12.0,2011.0,4,17.984139542248087
Step Up Revolution,17.312018149733785,29.775441,99.0,7.0,2012.0,3,18.760509818654416
Snakes on a Plane,17.312018149733785,19.642328,105.0,8.0,2006.0,4,17.942999960628313
The Punisher,17.312018149733785,35.099611,124.0,4.0,2004.0,3,17.81737620523311
Goal!: The Dream Begins,17.216707972959764,16.541791,118.0,6.0,2005.0,1,17.133720238602713
Safe,17.216707972959764,31.92695,94.0,4.0,2012.0,3,17.513007450073736
Return of the Jedi,17.292124609823084,46.509071,135.0,5.0,1983.0,3,20.1658725791102
Doomsday,17.216707972959764,21.538222,108.0,3.0,2008.0,3,16.91611744414433
The Reader,17.281246492014,33.923786,124.0,12.0,2008.0,2,18.54306907892032
Wanderlust,17.370858648025116,20.908494,98.0,2.0,2012.0,1,17.000206240629918
Elf,17.281246492014,16.901954,97.0,10.0,2003.0,3,18.97110308132845
Phenomenon,17.281246492014,15.039407,123.0,7.0,1996.0,4,18.83963041201018
Nacho Libre,17.281246492014,14.642055,92.0,6.0,2006.0,2,18.2000090600551
Bridesmaids,17.296750678069195,17.107065,125.0,4.0,2011.0,2,19.479801832755626
This Is the End,17.281246492014,38.21708,107.0,6.0,2013.0,2,18.652120371465983
Stigmata,17.182806422433504,14.993169,103.0,9.0,1999.0,1,17.728367875257465
Men of Honor,17.281246492014,24.147269,129.0,9.0,2000.0,1,17.703546356944624
Takers,17.281246492014,18.47242,107.0,8.0,2010.0,4,18.050423925365973
The Big Wedding,17.370858648025116,18.84332,90.0,4.0,2013.0,1,16.898307702910376
"Big Mommas: Like Father, Like Son",17.281246492014,15.901137,107.0,2.0,2011.0,3,18.241738451009347
Source Code,17.281246492014,59.19888,93.0,3.0,2011.0,3,18.80820383914737
Alive,17.281246492014,14.48851,120.0,1.0,1993.0,4,17.419210864621338
The Number 23,17.216707972959764,23.197408,101.0,2.0,2007.0,3,18.16665026482817
The Young and Prodigious T.S. Spivet,17.312018149733785,10.651202,105.0,10.0,2013.0,3,16.066253785080306
1941,17.370858648025116,10.032626,113.0,12.0,1979.0,2,17.27358414883558
A History of Violence,17.281246492014,34.628738,96.0,9.0,2005.0,3,17.92212664936252
Transporter 2,17.281246492014,47.5612,87.0,8.0,2005.0,3,18.260132107446047
The Quick and the Dead,17.281246492014,16.473355,107.0,2.0,1995.0,2,16.73611300668165
Laws of Attraction,17.147715103853763,6.201404,90.0,4.0,2004.0,4,17.21724666115659
Repo Men,17.281246492014,25.799697,111.0,3.0,2010.0,4,16.728398686815083
Dragon Wars: D-War,18.064005814299346,4.822033,90.0,2.0,2007.0,6,17.796824617085306
The Incredible Burt Wonderstone,17.216707972959764,26.9385,100.0,3.0,2013.0,1,17.127435171254
Cats Don't Dance,17.281246492014,4.098444,75.0,3.0,1997.0,4,15.087133973348548
The Good German,17.281246492014,5.347936,108.0,12.0,2006.0,6,15.592986670660895
Apocalypse Now,17.265498135541893,49.973462,153.0,8.0,1979.0,2,18.309306426024694
Going the Distance,17.281246492014,13.611544,102.0,9.0,2010.0,3,17.554271176128875
Criminal,17.265498135541893,27.891012,113.0,4.0,2016.0,1,16.503949509456426
Out of Africa,17.249497794707484,13.864975,161.0,12.0,1985.0,1,18.67143328329213
Flight,17.249497794707484,42.213765,138.0,11.0,2012.0,1,18.901700818717334
Moonraker,17.341871111992198,29.887404,126.0,6.0,1979.0,4,19.164084156336326
The Grand Budapest Hotel,17.216707972959764,74.417456,99.0,2.0,2014.0,2,18.978010028401325
Hearts in Atlantis,17.249497794707484,7.06762,101.0,9.0,2001.0,2,17.001275497807864
Arachnophobia,17.249497794707484,15.895661,103.0,8.0,1990.0,2,17.789722720684708
Frequency,17.249497794707484,19.258041,118.0,4.0,2000.0,4,18.036579484975572
Vacation,17.249497794707484,47.753598,99.0,7.0,2015.0,1,18.463588775583503
Get Shorty,17.225006775498976,15.585138,105.0,10.0,1995.0,3,18.561325974374626
Chicago,17.622173069956816,32.217425,113.0,12.0,2002.0,5,19.54163078690228
Big Daddy,17.3477362312726,34.86859,93.0,6.0,1999.0,2,19.274252720843023
American Pie 2,17.216707972959764,36.432598,108.0,8.0,2001.0,2,19.476919821697035
Toy Story,17.216707972959764,73.640445,81.0,10.0,1995.0,3,19.73857322141759
Speed,17.216707972959764,49.526736,116.0,6.0,1994.0,3,19.674723310555624
The Vow,17.216707972959764,26.780961,104.0,2.0,2012.0,2,19.094209592332742
Extraordinary Measures,17.249497794707484,6.487344,105.0,1.0,2010.0,1,16.532473852504896
Remember the Titans,17.216707972959764,25.996219,113.0,9.0,2000.0,1,18.733348195890205
